,address,block,coordinates,cuisine_type,dining_category,feature,index,meal,name,phonenumber,price,rating,rating_atmosphere,rating_food,rating_service,rating_value,review_number,special_diets
0,"Kitchener Road, Singapore Singapore",Lavender,"1.309222,103.85768","Asian, Chinese, Singaporean","[u'$, Asian, Chinese, Singaporean']","Takeout, Seating",1077,"Lunch, Dinner",Scissor Cut Curry Rice,,,4.0,ui_bubble_rating bubble_20,ui_bubble_rating bubble_40,ui_bubble_rating bubble_30,ui_bubble_rating bubble_40,80 reviews,
0,"No 3 Temasek Boulevard Suntec City Mall # 03-310/311, Eat At Seven, Suntec City Mall, Tower One, Singapore 038983 Singapore",Central Area/City Area,"1.295618,103.85873","Japanese, Asian","[u'$$ - $$$, Japanese, Asian']","Seating, Table Service",1078,"Lunch, Dinner",Tempura Kohaku,tel:+65 6333 4386,,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_45,53 reviews,
0,"78 Boat Quay 79, Singapore 049866 Singapore",Central Area/City Area,"1.28832,103.84918","Italian, Pizza, European","[u'$$ - $$$, Italian, Pizza, European']","Reservations, Outdoor Seating, Seating, Table Service",1079,"Dinner, Lunch, After-hours",Enoteca L'Operetta,tel:+65 6438 2482,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,82 reviews,
0,"50 Tras Street, Singapore 078989 Singapore",Outram,"1.27803,103.84442","Japanese, Sushi, Asian","[u'$$ - $$$, Japanese, Sushi, Asian']","Reservations, Seating, Serves Alcohol, Table Service",1080,"Lunch, Dinner",Kanda Wadatsumi Japanese Dining,tel:+65 6221 6264,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,40 reviews,
0,"287 Tanjong Katong Road, Singapore 437070 Singapore",Marine Parade,"1.306758,103.89571","Chinese, Asian, Singaporean","[u'$, Chinese, Asian, Singaporean']","Seating, Takeout",1081,"Lunch, Dinner",Eng's Noodle House,tel:+65 8688 2727,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,91 reviews,
0,"740 Bedok Reservoir Road #01-3165, Singapore 470740 Singapore",Bedok,"1.338617,103.9225","Mexican, American, Bar, European, Pub","[u'$$ - $$$, Mexican, American, Bar']",,1082,,Burp Kitchen & Bar - Bedok Reservoir,tel:+65 8428 4722,S$6 - S$19,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,36 reviews,Vegetarian Friendly
0,"22 South Buona Vista Road, Singapore 118156 Singapore",Pasir Panjang 2,"1.28044,103.78679","Chinese, Asian","[u'$, Chinese, Asian']","Takeout, Seating, Wheelchair Accessible, Table Service",1083,"Dinner, Lunch",99 Buona Vista Kitchen,tel:+65 6473 1719,,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,30 reviews,
0,"8 Eu Tong Sen Street #03-90 the Central, Singapore 059818 Singapore",Central Area/City Area,"1.288859,103.84706","Japanese, Asian, Soups","[u'$$ - $$$, Japanese, Asian, Soups']",Seating,1084,"Lunch, Dinner",Marutama Ramen (The Central),tel:+65 6534 8090,,4.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,33 reviews,
0,"21 Duxton Road, Singapore 089487 Singapore",Outram,"1.279426,103.84341","Japanese, Sushi, Asian","[u'$$ - $$$, Japanese, Sushi, Asian']","Reservations, Seating, Table Service",1085,"Dinner, Lunch",Mitsu sushi bar,tel:+65 6221 0888,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,27 reviews,
0,"177 River Valley Road Liang Court #01-32 Liang Court, Singapore 179030 Singapore",Central Area/City Area,"1.291568,103.84495",Japanese,"[u'$$ - $$$, Japanese']",,1086,"Brunch, Lunch, Dinner",Tamoya Sanuki Udon,tel:+65 6337 0301,S$7 - S$14,4.0,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,62 reviews,
0,"928 Yishun Central 1 #01-155, Singapore 760928 Singapore",Yishun,"1.427386,103.83745","Chinese, Asian, Singaporean","[u'$, Chinese, Asian, Singaporean']","Takeout, Wheelchair Accessible",1087,Lunch,928 Yishun Laksa,tel:+65 9731 9586,,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_50,31 reviews,
0,"701 North Bridge Road, Singapore 198677 Singapore",Central Area/City Area,"1.302117,103.858604","Indian, Asian","[u'$, Indian, Asian, Halal']",,1088,"Brunch, Lunch, Dinner",Victory Restaurant,tel:+65 6298 6955,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,83 reviews,"Halal, Vegetarian Friendly"
0,"382 Havelock Road Four Points By Sheraton Singapore, Singapore 169629 Singapore",Robertson Quay,"1.289395,103.83683","Brew Pub, Bar, Pub, Wine Bar","[u'$$ - $$$, Brew Pub, Bar, Pub']",,1089,"Lunch, Dinner, Brunch",The Best Brew,tel:+65 6732 9922,S$12 - S$31,4.0,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,35 reviews,
0,"66 Tanjong Pagar Road, Singapore 088487 Singapore",Outram,"1.278878,103.844","Asian, Indonesian","[u'$$ - $$$, Asian, Indonesian, Vegetarian Friendly']",,1090,,Cumi Bali Indonesian Restaurant,tel:+65 6220 6619,S$10 - S$32,4.0,ui_bubble_rating bubble_30,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,115 reviews,Vegetarian Friendly
0,"1 Maju Avenue Myvillage At Serangoon Garden MyVillage Serangoon Garden, 02-03-06, Singapore 556679 Singapore",Serangoon,"1.364964,103.86527","American, Steakhouse","[u'$$ - $$$, American, Steakhouse']","Takeout, Seating, Wheelchair Accessible",1091,"Lunch, Dinner, Brunch",Isteaks Diners,tel:+65 6285 8839,,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,48 reviews,
0,"1 Nanson Road Intercontinental Singapore Robertson Quay #02-01 Intercontinental Singapore Robertson Quay, Singapore 238909 Singapore",Robertson Quay,"1.289583,103.83852","American, Steakhouse","[u'$$$$, American, Steakhouse']","Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Reservations, Highchairs Available",1092,"Lunch, Dinner",Wolfgang's Steakhouse by Wolfgang Zwiener,tel:+65 6887 5885,,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,79 reviews,
0,"112 Telok Ayer Street, Singapore 068581 Singapore",Outram,"1.281817,103.84829","Cafe, Bar, Deli, Pub, Gastropub","[u'$$ - $$$, Cafe, Bar, Deli']","Takeout, Reservations, Seating, Delivery, Outdoor Seating, Street Parking, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards",1093,"Breakfast, Lunch, Dinner, After-hours, Drinks",The Muffinry,tel:+65 6509 6462,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,37 reviews,
0,"391B Orchard Road Ngee Ann City Tower B #05-35 Ngee Ann City, Singapore 238874 Singapore",Boulevard,"1.303169,103.83498","Japanese, Sushi, Asian","[u'$$ - $$$, Japanese, Sushi, Asian']","Seating, Serves Alcohol, Table Service, Reservations, Wheelchair Accessible",1094,"Lunch, Dinner",The Sushi Bar,tel:+65 8818 3535,,4.0,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,60 reviews,
0,"3 Temasek Boulevard Suntec City Mall #03-302/303, Sky Garden, Suntec City Mall, Singapore 038983 Singapore",Central Area/City Area,"1.295307,103.85793","American, Bar, European","[u'$$ - $$$, American, Bar, European']",,1095,"Lunch, Dinner",Dallas Restaurant & Bar (Suntec City),tel:+65 6333 4068,,4.0,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,139 reviews,Vegetarian Friendly
0,"25 Sembawang Road #01-04, Singapore 779079 Singapore",Yishun,"1.40308,103.81763",Indian,"[u'$$ - $$$, Indian, Vegan Options']",,1096,"Dinner, Lunch",Sher - An Authentic North Indian Experience,tel:+65 6455 3356,,4.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,31 reviews,Vegan Options
0,"60 Airport Boulevard Changi Airport Terminal 2 #036-141-04, Changi Airport Terminal 2, Singapore 819643 Singapore",Changi,"1.35564,103.98861","Fast food, American","[u'$, Fast food, American, Vegetarian Friendly']",,1097,"Dinner, Breakfast, Lunch, Brunch","Subway, Changi Airport Terminal 2",tel:+65 6542 5320,,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,68 reviews,"Vegetarian Friendly, Vegan Options"
0,"12 Marina View Asia Square Tower 2, Singapore 018961 Singapore",Central Area/City Area,"1.278267,103.851166","Chinese, Seafood, Asian, Singaporean","[u'$$ - $$$, Chinese, Seafood, Asian']","Reservations, Seating, Serves Alcohol, Wheelchair Accessible, Table Service",1098,"Lunch, Dinner",Tao Seafood Asia,tel:+65 6844 9969,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,49 reviews,
0,"11 Orchard Road Dhoby Ghaut Mrt Station #b1-40, Singapore 238826 Singapore",Museum,"1.2985,103.846","French, American","[u'French, American']","Delivery, Takeout, Wheelchair Accessible, Accepts American Express, Accepts Mastercard, Accepts Visa, Reservations",1099,"Lunch, Dinner",P.Osh,tel:+65 9007 0014,,5.0,,ui_bubble_rating bubble_50,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,18 reviews,
0,"11 Rhu Cross #01-02 Passion Wave @ Marina Bay Passion Wave, Marina Bay, Singapore 437440 Singapore",Tanjong Rhu,"1.29461,103.866585",American,"[u'$$ - $$$, American']","Reservations, Outdoor Seating, Seating, Serves Alcohol, Takeout, Wheelchair Accessible, Table Service",1100,"Lunch, Dinner",Kontiki,tel:+65 6268 5225,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,42 reviews,
0,"210 South Bridge Road The Southbridge Hotel, Singapore 058759 Singapore",Outram,"1.283283,103.84573","Bar, Pub","[u'$$ - $$$, Bar, Pub']","Reservations, Seating, Television, Serves Alcohol, Full Bar, Table Service, Free Wifi, Live Music",1101,"Lunch, Dinner, Drinks",The Southbridge Hotel,tel:+65 6222 2288,,3.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,98 reviews,
0,"435 Orchard Road Wisma Atria 4F Wisma Atria, Isetan Orchard, Wisma Atria, Singapore 238877 Singapore",Boulevard,"1.303732,103.833374","Japanese, Asian","[u'$$ - $$$, Japanese, Asian']","Reservations, Seating, Serves Alcohol, Table Service",1102,Dinner,Osaka Kitchen,tel:+65 6262 3271,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,47 reviews,
0,"Golden Mile Complex Beach Road, Singapore Singapore",Crawford,"1.302587,103.864586","Asian, Thai","[u'$$ - $$$, Asian, Thai, Vegetarian Friendly']","Takeout, Seating, Serves Alcohol, Table Service",1103,"Lunch, Dinner",Beer Thai,tel:+65 6297 7644,,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,37 reviews,Vegetarian Friendly
0,"290 Orchard Road #1-44 the Paragon, Singapore 238859 Singapore",Boulevard,"1.303314,103.835014","Asian, Indonesian","[u'$$ - $$$, Asian, Indonesian, Halal']",,1104,"Lunch, Dinner",Tambuah Mas (Paragon),tel:+65 6733 2220,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,108 reviews,Halal
0,"54 Boat Quay, Singapore 049843 Singapore",Central Area/City Area,"1.287235,103.84949","Spanish, Mediterranean, European","[u'$$ - $$$, Spanish, Mediterranean, European']","Accepts Visa, Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Free Wifi, Accepts Credit Cards, Table Service, Highchairs Available",1105,"Dinner, Lunch",My Little Spanish Place,tel:+65 6532 0665,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,83 reviews,
0,"17 Baghdad Street, Singapore 199656 Singapore",Central Area/City Area,"1.301178,103.85972","Turkish, Middle Eastern, Mediterranean","[u'$$ - $$$, Turkish, Middle Eastern, Mediterranean']",,1106,,IstanBlue Meze and Grill,tel:+65 9337 8138,S$14 - S$42,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,79 reviews,Halal
0,"310 Orchard Road TANGS at Tang Plaza, Singapore 238864 Singapore",Boulevard,"1.304267,103.83298","Asian, Indonesian, Malaysian","[u'$$ - $$$, Asian, Indonesian, Malaysian']",,1107,"Lunch, Dinner",Dancing Fish Signature,tel:+65 6339 1048,S$28 - S$31,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,27 reviews,
0,"1 Maju Avenue Myvillage At Serangoon Garden #02-07/8/9, Singapore 556679 Singapore",Serangoon,"1.364998,103.86523",Japanese,"[u'$$ - $$$, Japanese']",,1108,"Lunch, Dinner, Drinks",Hajime Tonkatsu & Ramen,tel:+65 6509 9952,S$11 - S$22,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,28 reviews,
0,"360 Orchard Road International Building Floor 02 Unit 10 09, Singapore 238869 Singapore",Boulevard,"1.306119,103.83083","Asian, Indonesian","[u'$$ - $$$, Asian, Indonesian']","Reservations, Seating, Serves Alcohol, Table Service",1109,"Lunch, Dinner",The Rice Table,tel:+65 6835 3783,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,91 reviews,
0,"662 Buffalo Road, Singapore 210662 Singapore",Little India,"1.30638,103.84983","Indian, Asian","[u'$, Indian, Asian, Vegetarian Friendly']",,1110,"Lunch, Dinner, Breakfast",Kamala Restaurant,tel:+65 9382 7712,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,50 reviews,"Vegetarian Friendly, Vegan Options"
0,"No 32 Upper Cross Street, Singapore 058339 Singapore",Outram,"1.284428,103.84525","Asian, Chinese, Singaporean","[u'$, Asian, Chinese, Singaporean']","Takeout, Seating",1111,"Breakfast, Lunch, Dinner",Chiew Kee Chicken Noodle House,tel:+65 6221 3531,,4.0,ui_bubble_rating bubble_30,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_45,46 reviews,
0,"91 Tanglin Road Tanglin Place #B1-01 Tanglin Place, Singapore 247918 Singapore",Central Area/City Area,"1.305272,103.825356","Steakhouse, Bar, American","[u'$$ - $$$, Steakhouse, Bar, American']","Reservations, Seating, Television, Highchairs Available, Serves Alcohol, Full Bar, Table Service, Takeout",1112,"Lunch, Dinner, After-hours",Dan Ryan's Chicago Grill,tel:+65 6738 2800,,3.5,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,238 reviews,
0,"Block 18A Dempsey Road, Singapore 249677 Singapore",Tanglin,"1.305945,103.81059",International,"[u'$$ - $$$, International, Vegetarian Friendly, Vegan Options']",,1113,,COMO Cuisine,tel:+65 1800 304 6688,S$19 - S$75,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,89 reviews,"Vegetarian Friendly, Vegan Options, Gluten Free Options"
0,"12 Marina View Asia Square Tower 2 The Westin Singapore, Singapore 018961 Singapore",Central Area/City Area,"1.27799,103.85089","Bar, Seafood","[u'$$$$, Bar, Seafood']","Seating, Wheelchair Accessible, Reservations, Parking Available, Valet Parking, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Validated Parking",1115,"Drinks, After-hours, Dinner",Lobby Lounge at The Westin Singapore,tel:+65 6922 6988,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,62 reviews,
0,"1 Club Street, Singapore 069400 Singapore",Outram,"1.282869,103.84718","Mediterranean, Greek, European","[u'$$ - $$$, Mediterranean, Greek, European']",,1116,"Lunch, Dinner",Fotia,tel:+65 9455 1004,,4.0,,ui_bubble_rating bubble_50,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,66 reviews,"Vegetarian Friendly, Gluten Free Options"
0,"51 Old Airport Road Old Airport Road Hawkers' Centre 01-121 Old Airport Road Food Centre, Singapore 390051 Singapore",Aljunied,"1.308203,103.886154","Chinese, Asian, Malaysian","[u'$, Chinese, Asian, Malaysian']","Wheelchair Accessible, Takeout",1117,"Dinner, Lunch",Roast Paradise,,,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,23 reviews,
0,"8 Raffles Avenue Esplanade Mall, Singapore 039802 Singapore",Marina Centre,"1.289265,103.85607","Bar, Australian","[u'$$ - $$$, Bar, Australian, Vegetarian Friendly']",,1118,"Lunch, Dinner, Brunch, After-hours, Drinks",Barossa Bar,tel:+65 6534 5188,,3.5,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_25,ui_bubble_rating bubble_25,282 reviews,"Vegetarian Friendly, Gluten Free Options"
0,"104/106 Jalan Besar, Singapore 208828 Singapore",Central Area/City Area,"1.30619,103.85597","Healthy, Singaporean, Indian","[u'$$ - $$$, Healthy, Singaporean, Indian']",,1119,,Big Street Singapore,tel:+65 6100 2661,S$10 - S$90,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,52 reviews,Vegetarian Friendly
0,"3D River Valley Rd, Singapore 179023 Singapore",Central Area/City Area,"1.289444,103.84555","Chinese, Asian","[u'$$ - $$$, Chinese, Asian']","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Table Service, Reservations",1120,"Lunch, Dinner",Hutong Northern Chinese Cuisine,tel:+65 6336 0212,,3.5,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,135 reviews,
0,"9 Bras Basah Road Rendezvous Hotel Singapore #01-01 Rendezvous Hotel, Singapore 189559 Singapore",Central Area/City Area,"1.298745,103.84896","German, Cafe, European, Central European","[u'$$ - $$$, German, Cafe, European']","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Live Music",1121,"Lunch, Dinner, Brunch, Drinks",Stuttgart Blackforest Boutique S-Cafe,tel:+65 6336 8675,,4.0,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,67 reviews,
0,"71 Lorong 27 Geylang, Singapore 388191 Singapore",Aljunied,"1.316351,103.88376","American, Italian, Southwestern, Bar, International","[u'$$ - $$$, American, Italian, Southwestern']","Reservations, Seating, Takeout, Wheelchair Accessible, Serves Alcohol, Table Service",1122,"Lunch, Dinner",The Ranch,tel:+65 6747 0788,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,40 reviews,
0,"2 Handy Road, #04-03/04, Singapore 229233 Singapore",Central Area/City Area,"1.299086,103.847664","American, Steakhouse","[u'$$ - $$$, American, Steakhouse']","Seating, Highchairs Available, Serves Alcohol, Wheelchair Accessible, Table Service",1123,"Lunch, Dinner",Astons Specialties,,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,65 reviews,
0,"227 River Valley Road, Singapore 238285 Singapore",Central Area/City Area,"1.293923,103.8423",Wine Bar,"[u'$$$$, Wine Bar']","Takeout, Reservations, Seating, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Delivery, Table Service",1124,"Dinner, Lunch",The Tavern Restaurant,tel:+65 6737 6995,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,38 reviews,
0,"79 Syed Alwi Road Opp Mustafa entrance 5, Singapore 207658 Singapore",Central Area/City Area,"1.30889,103.85616",,"[u'$$ - $$$, Indian, Asian, Vegetarian Friendly']",,1125,,Sankranti Restaurant,tel:+65 6292 7655,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,166 reviews,
0,"B3-24 ION Orchard 2 Orchard Turn, Singapore 238801 Singapore",Boulevard,"1.304896,103.831535","Asian, Indonesian","[u'$$ - $$$, Asian, Indonesian, Halal']",,1126,"Lunch, Dinner, Brunch",IndoBox,tel:+65 6509 8600,,4.0,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,88 reviews,Halal
0,"8 Raffles Avenue Esplanade Mall Ste #01-13C, Colours By The Bay, Singapore 039802 Singapore",Marina Centre,"1.289339,103.85603","Indian, Seafood, Asian","[u'$$ - $$$, Indian, Seafood, Asian']","Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",1127,"Lunch, Dinner",Gajalee Seafood Restaurant,tel:+65 6733 3278,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,57 reviews,"Vegetarian Friendly, Vegan Options"
